ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,2,847,0,"2,964",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,3,"1,046",0,"3,660",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,4,"3,648",0,"12,769",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,5,"12,089",0,"42,312",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,6,"18,025",0,"63,088",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,7,"14,101",0,"49,353",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,8,"10,483",0,"36,691",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,9,"13,637",0,"47,731",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,10,"10,206",0,"35,721",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,11,"4,088",0,"14,308",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,12,"2,884",0,"10,094",0,0,0,0,0,0,0,0,City of Rocks NRES,CIRO,National Reserve,Pacific West ,ID,2023,"92,059",0,"322,209",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,1,201,0,201,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,2,253,0,253,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,3,367,0,367,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,4,305,0,305,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,5,486,0,486,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,6,303,0,303,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,7,412,0,412,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,8,358,0,358,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,9,338,0,338,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,10,500,0,500,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,11,400,0,400,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,12,300,0,300,0,0,0,0,0,0,0,0,Clara Barton NHS,CLBA,National Historic Site,National Capital ,MD,2023,"4,223",0,"4,223",0,0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,1,"133,937","109,247","137,517","109,247",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,2,"106,990","86,909","111,577","86,909",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,3,"271,232","143,327","281,184","143,327",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,4,"311,335","135,920","327,816","135,920",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,5,"254,885","118,878","268,339","118,878",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,6,"261,577","109,346","277,112","109,346",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,7,"278,998","100,885","293,833","100,885",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,8,"269,663","120,669","279,545","120,669",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,9,"257,042","111,323","265,482","111,323",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,10,"256,984","143,604","269,831","143,604",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,11,"145,848","147,047","154,736","147,047",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,12,"143,440","133,523","148,518","133,523",0,0,0,0,0,0,0,Colonial NHP,COLO,National Historical Park,Northeast ,VA,2023,"2,691,931","1,460,678","2,815,490","730,340",0,0,0,0,0,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,1,"25,414","21,767","56,676","21,767",0,0,15,37,2,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,2,"24,412","21,215","55,757","21,215",0,0,30,115,0,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,3,"37,957","24,565","94,409","24,565",0,0,340,426,2,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,4,"44,949","30,436","159,440","30,436",0,0,"1,558","2,694",13,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,5,"52,120","34,925","228,936","34,925",0,0,"4,695","3,330",22,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,6,"51,313","34,897","197,896","34,897",0,0,"3,674","2,301",11,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,7,"50,839","29,403","155,457","29,403",0,0,"1,987","1,080",4,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,8,"47,923","31,370","157,735","31,370",0,0,"2,120","1,550",13,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,9,"47,557","29,435","186,100","29,435",0,0,"3,804","1,924",10,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,10,"43,247","36,981","155,358","36,981",0,0,"2,416","1,820",4,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,11,"32,198","27,587","75,526","27,587",0,0,89,240,1,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Colorado NM,COLM,National Monument,Intermountain ,CO,2023,12,"28,250","31,520","63,832","31,520",0,0,30,89,0,0,0,Colorado NM,COLM,National Monument,Intermountain ,CO,2023,"486,179","354,101","1,587,122","177,050",0,0,"20,758","15,606",82,0,0
Congaree NP,CONG,National Park,Southeast ,SC,2023,1,"15,374",0,"55,063",0,0,0,191,0,16,0,240,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,2,"15,073",0,"62,918",0,0,0,485,0,22,0,378,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,3,"28,505",0,"124,894",0,0,0,"1,073",0,127,0,769,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,4,"21,710",0,"106,449",0,0,0,"1,366",0,43,0,657,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,5,"28,944",0,"91,292",0,0,0,109,0,68,0,46,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,6,"20,379",0,"88,137",0,0,0,862,0,78,0,410,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,7,"18,389",0,"71,228",0,0,0,650,0,36,0,117,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,8,"11,939",0,"44,618",0,0,0,391,0,1,0,48,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,9,"21,252",0,"79,316",0,0,0,560,0,23,0,195,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,10,"26,087",0,"103,140",0,0,0,800,0,81,0,363,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,11,"23,527",0,"103,541",0,0,0,969,0,96,0,583,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Congaree NP,CONG,National Park,Southeast ,SC,2023,12,"18,935",0,"68,886",0,0,0,456,0,23,0,125,Congaree NP,CONG,National Park,Southeast ,SC,2023,"250,114",0,"999,482",0,0,0,"7,912",0,614,0,"3,931"
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,1,"10,736",209,"10,862",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,2,"10,804",209,"10,910",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,3,"13,050",209,"13,562",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,4,"11,221",209,"12,711",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,5,"9,442",209,"9,604",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,6,"10,574",209,"9,820",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,7,"11,016",209,"10,548",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,8,"10,733",209,"10,572",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,9,"10,683",209,"10,823",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,10,"14,054",209,"13,215",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,11,"13,737",209,"12,526",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,12,"14,039",209,"12,624",209,0,0,0,0,0,0,0,Coronado NMEM,CORO,National Memorial,Intermountain ,AZ,2023,"140,089","2,508","137,777","1,248",0,0,0,0,0,0,0
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,1,"32,207",0,"21,138",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,2,"16,710",0,"15,394",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,3,"20,524",0,"16,922",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,4,"22,831",0,"21,221",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,5,"20,690",0,"18,664",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,6,"20,011",0,"18,896",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,7,"20,239",0,"18,970",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,8,"18,675",0,"19,156",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,9,"15,228",0,"14,146",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,10,"15,462",0,"14,234",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,11,"12,947",0,"13,255",0,0,0,0,0,0,0,20,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,12,"10,845",0,"9,475",0,0,0,0,0,0,0,0,Cowpens NB,COWP,National Battlefield,Southeast ,SC,2023,"226,369",0,"201,471",0,0,0,0,0,0,0,20
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,1,"4,384","2,100","15,563","2,100",0,0,0,0,11,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,2,"8,143","2,400","30,121","2,400",0,0,0,0,81,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,3,"14,062","2,800","50,596","2,800",0,0,0,0,69,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,4,"15,850","4,800","58,814","4,800",0,0,0,0,167,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,5,"29,030","4,900","135,858","4,900","2,047",0,0,0,75,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,6,"54,566","6,100","344,678","6,100","9,396",120,0,0,48,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,7,"155,809","6,500","976,287","6,500","7,531","15,117",0,0,406,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,8,"127,179","3,900","850,186","3,900","7,215","14,257",0,0,224,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,9,"78,550","4,800","626,584","4,800","7,270","11,543",0,0,224,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,10,"45,595","3,300","202,671","3,300","2,568",0,0,0,100,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,11,"15,376","3,700","54,615","3,700",0,0,0,0,40,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,12,"11,432","4,300","41,711","4,300",0,0,0,0,85,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2023,"559,976","49,600","3,387,684","24,800","36,027","41,037",0,0,"1,530",0,0
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,1,"2,220",0,"4,772",0,0,0,0,0,0,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,"257,598",0,"755,333",0,0,0,"5,218","11,347",228,0,0
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,2,"4,647",0,"9,991",0,0,0,0,0,0,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,"257,598",0,"755,333",0,0,0,"5,218","11,347",228,0,0
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,3,"6,680",0,"14,363",0,0,0,0,0,0,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,"257,598",0,"755,333",0,0,0,"5,218","11,347",228,0,0
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,4,"12,645",0,"27,187",0,0,0,0,0,0,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,"257,598",0,"755,333",0,0,0,"5,218","11,347",228,0,0
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,5,"24,521",0,"73,399",0,0,0,360,"1,352",12,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,"257,598",0,"755,333",0,0,0,"5,218","11,347",228,0,0
Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,6,"44,804",0,"143,345",0,0,0,"1,395","2,449",74,0,0,Craters of the Moon NM & PRES,CRMO,National Monument,Pacific West ,ID,2023,"257,598",0,"755,333",0,0,0,"5,218","11,347",228,0,0
